Date,FREN,ZG,SFSN,SLHN,LUKN,PM,PSPN,MOLN,GLKBN,MBTN1,BCGE,LUMX,DAE,FI-N,SGKN,PMN,PLAN,IGPH,BALN,WMN
2023-01-17,14.666,0.0,95.0873,476.923,76.9107,330.5498,107.4183,6.5,23.1613,0.0,173.561,0.0,196.6058,0.0,455.0935,311.7685,298.986,0.0314,134.8868,0.0
2023-01-18,14.7111,0.0,96.946,475.8424,76.2667,330.5498,106.8593,6.48,22.7966,0.0,175.4894,0.0,195.6397,0.0,453.211,311.7685,298.986,0.043,132.0992,0.0
2023-01-19,14.5757,0.0,95.87,472.2402,76.9107,330.5498,107.4183,6.55,22.7966,0.0,174.5252,0.0,189.5532,0.0,454.6228,311.7685,298.0338,0.0416,132.7286,0.0
2023-01-20,14.5757,0.0,99.0004,484.4875,76.9107,332.4716,108.1636,6.5,23.2525,0.0,173.561,0.0,192.0651,0.0,461.2116,313.5811,298.0338,0.034,134.707,0.0
2023-01-23,14.7111,0.0,101.7395,483.7671,77.1867,331.5107,108.9089,6.78,22.8878,0.0,175.4894,0.0,196.1228,0.0,463.5647,312.6748,298.0338,0.0394,134.707,0.0
2023-01-24,14.9819,0.0,101.7395,493.6729,78.1986,331.5107,108.4431,6.57,23.3437,0.0,175.9715,0.0,196.6058,0.0,466.8591,312.6748,298.0338,0.0394,135.6062,0.0
2023-01-25,14.9368,0.0,102.3265,494.0332,78.0146,330.5498,107.9773,6.29,23.3437,0.0,177.4179,0.0,187.8141,0.0,470.1534,311.7685,298.0338,0.031,135.876,0.0
2023-01-26,14.9819,0.0,102.5222,493.1326,78.3826,333.4325,107.4183,6.12,23.5261,0.0,178.3821,0.0,187.2345,0.0,470.1534,314.4874,298.0338,0.0348,136.2357,0.0
2023-01-27,15.027,0.0,104.0874,493.8531,78.2906,330.5498,107.6046,6.06,23.7085,0.0,178.3821,0.0,188.3938,0.0,470.6241,311.7685,298.0338,0.0348,135.6961,0.0
2023-01-30,14.8014,0.0,104.6743,492.5923,77.8306,330.5498,107.1388,5.94,23.4349,0.0,182.239,0.0,188.0074,0.0,470.1534,311.7685,298.986,0.0306,136.2357,0.0
2023-01-31,14.9368,0.0,102.7178,486.2886,77.4627,329.5889,106.114,5.92,23.7085,0.0,179.3463,0.0,186.848,0.0,471.5653,310.8622,298.986,0.0304,134.9767,0.0
2023-02-01,14.8465,0.0,104.6743,487.5493,78.2906,330.5498,106.0208,5.85,23.3437,0.0,179.8284,0.0,190.1328,0.0,468.2709,311.7685,298.0338,0.0278,134.707,0.0
2023-02-02,14.5757,0.0,108.1961,491.5117,77.9226,325.7453,108.8158,6.02,23.4349,0.0,182.239,0.0,195.6397,0.0,464.0353,307.237,298.0338,0.027,135.1566,0.0
2023-02-03,14.5757,0.0,108.9787,490.6111,77.7386,323.8235,107.4183,5.96,23.2525,0.0,181.7569,0.0,198.055,0.0,462.6235,305.4244,298.986,0.027,134.7969,0.0
2023-02-06,14.6209,0.0,106.8265,489.7106,77.5547,322.8626,106.673,6.1,23.5261,0.0,181.2748,0.0,192.2583,0.0,459.7997,304.5181,298.0338,0.0212,134.1674,0.0
2023-02-07,14.3501,0.0,105.8483,488.8101,77.5547,323.8235,105.9277,6.16,23.2525,0.0,181.2748,0.0,192.6447,0.0,456.0347,305.4244,297.0816,0.023,134.7969,0.0
2023-02-08,14.5757,0.0,105.8483,490.2509,78.3826,332.4716,105.2755,6.12,23.3437,0.0,181.2748,0.0,193.0312,0.0,463.0941,313.5811,296.1294,0.0198,135.6961,0.0
2023-02-09,14.666,0.0,107.4135,492.2321,78.2906,332.4716,106.3935,6.14,23.6173,0.0,183.2032,0.0,186.4616,0.0,459.7997,313.5811,297.0816,0.02,135.9659,0.0
2023-02-10,14.305,0.0,106.6309,488.2697,78.0146,329.5889,105.9277,5.96,23.5261,0.0,181.7569,0.0,187.4277,0.0,464.9766,310.8622,297.0816,0.0204,134.617,0.0
2023-02-13,14.3501,0.0,107.0222,491.3316,78.4746,330.5498,105.8345,5.97,23.2525,0.0,183.6853,0.0,182.5971,0.0,461.6822,311.7685,298.0338,0.0202,136.1458,0.0
2023-02-14,14.3952,0.0,107.0222,494.2133,78.3826,338.237,106.673,5.99,23.3437,0.0,183.6853,0.0,180.6648,0.0,465.4472,319.019,297.0816,0.0178,136.5954,0.0
2023-02-15,14.3952,0.0,107.8048,497.095,78.2906,334.3934,106.5798,5.87,23.2525,0.0,183.2032,0.0,184.3361,0.0,457.4466,315.3937,298.0338,0.0176,137.3148,0.0
2023-02-16,14.4404,0.0,108.1961,496.1944,77.5547,337.2761,106.114,5.87,23.5261,0.0,180.7927,0.0,185.3022,0.0,458.3878,318.1127,297.0816,0.0174,136.9551,0.0
2023-02-17,14.5306,0.0,108.3917,499.2563,77.0027,332.4716,106.0208,5.79,23.5261,0.0,180.3105,0.0,183.5632,0.0,455.5641,313.5811,298.0338,0.014,137.1349,0.0
2023-02-20,14.5757,0.0,108.5874,500.517,76.8187,330.5498,106.0208,5.87,23.3437,0.0,182.239,0.0,183.7564,0.0,461.2116,311.7685,298.0338,0.013,137.6745,0.0
2023-02-21,14.4855,0.0,109.7613,505.1998,76.9107,329.5889,101.6421,5.84,23.2525,0.0,183.2032,0.0,183.5632,0.0,461.2116,310.8622,298.0338,0.0128,137.1349,0.0
2023-02-22,14.4855,0.0,106.8265,503.3987,76.9107,332.4716,99.5925,5.88,22.979,0.0,184.6496,0.0,181.0513,0.0,464.0353,313.5811,297.0816,0.0126,135.5163,0.0
2023-02-23,14.3952,0.0,106.8265,503.3987,76.3587,335.3543,99.4994,5.82,22.979,0.0,184.1675,0.0,182.2106,0.0,463.0941,316.3,297.0816,0.0176,136.1458,0.0
2023-02-24,14.5306,0.0,107.0222,504.6595,75.9907,334.3934,98.4745,5.8,22.979,0.0,183.2032,0.0,182.0174,0.0,463.0941,315.3937,297.0816,0.0172,137.1349,0.0
2023-02-27,14.9368,0.0,108.783,509.8826,77.0947,344.0024,99.313,5.9,22.979,0.0,186.0959,0.0,182.9835,0.0,469.2122,324.4568,297.0816,0.0138,139.0233,0.0
2023-02-28,15.1624,0.0,107.6091,509.8826,76.4507,348.8069,98.3814,5.98,22.979,0.0,186.578,0.0,181.631,0.0,469.6828,328.9883,298.0338,0.0146,140.7319,0.0
2023-03-01,14.9368,0.0,108.3917,528.0734,75.9907,353.6114,97.8224,6.01,23.1613,0.0,189.9528,0.0,182.0174,0.0,466.8591,333.5198,298.0338,0.0134,140.4621,0.0
2023-03-02,14.7111,0.0,107.0222,529.3341,75.5307,362.2595,98.2882,6.02,23.2525,0.0,189.4707,0.0,182.5971,0.0,466.8591,341.6766,297.0816,0.014,141.3614,0.0
2023-03-03,14.8014,0.0,110.9352,528.7938,75.8987,368.0249,98.5677,6.03,23.0702,0.0,189.9528,0.0,185.109,0.0,472.5066,347.1144,297.0816,0.0138,140.7319,0.0
2023-03-06,14.9368,0.0,112.5005,542.3018,75.9907,371.8685,99.0335,5.96,22.979,0.0,189.9528,0.0,186.4616,0.0,469.6828,350.7396,297.0816,0.019,142.5304,0.0
2023-03-07,14.8916,0.0,112.3048,533.4766,76.2667,374.7512,98.1019,6.0,22.979,0.0,190.4349,0.0,182.4039,0.0,469.2122,353.4585,297.0816,0.0186,140.1924,0.0
2023-03-08,14.8916,0.0,111.7178,537.9792,76.1747,377.6339,97.1702,5.91,22.979,0.0,190.4349,0.0,180.8581,0.0,470.6241,356.1774,297.0816,0.0184,141.1815,0.0
2023-03-09,14.7111,0.0,114.0657,531.3153,75.4387,375.7121,96.2386,5.96,22.979,0.0,188.9886,0.0,179.0888,0.0,467.8003,354.3648,297.0816,0.018,132.4589,0.0
2023-03-10,14.666,0.0,111.1309,520.1487,75.6227,373.7903,95.6796,5.85,23.1613,0.0,189.9528,0.0,175.5503,0.0,461.2116,352.5522,297.0816,0.0176,130.5704,0.0
2023-03-13,14.7563,0.0,109.37,503.5788,74.9787,370.9076,95.5865,5.79,23.0702,0.0,188.0244,0.0,172.0117,0.0,455.0935,349.8333,297.0816,0.018,126.9735,0.0
2023-03-14,14.7111,0.0,109.37,514.3852,74.7027,368.9858,95.8659,5.62,22.979,0.0,188.5065,0.0,177.1229,0.0,458.8585,348.0207,297.0816,0.019,125.9843,0.0
2023-03-15,14.6209,0.0,106.6309,484.6676,73.5067,361.2986,96.3318,5.31,22.7966,0.0,184.6496,0.0,172.2083,0.0,456.0347,340.7702,297.0816,0.0142,119.8694,0.0
2023-03-16,14.5757,0.0,107.6091,497.9955,73.8747,361.2986,95.307,5.5,22.523,0.0,183.2032,0.0,175.1571,0.0,459.7997,340.7702,297.0816,0.0178,123.3765,0.0
2023-03-17,14.4855,0.0,106.0439,481.0655,73.7827,364.1813,95.6796,5.5,22.0671,0.0,184.6496,0.0,173.5844,0.0,456.0347,343.4892,297.0816,0.0148,121.3082,0.0
2023-03-20,14.7111,0.0,107.6091,487.009,73.8747,360.3377,97.1702,5.47,22.0671,0.0,186.0959,0.0,174.1742,0.0,461.6822,339.8639,298.0338,0.0118,122.8369,0.0
2023-03-21,15.0721,0.0,109.37,506.6406,75.0707,362.2595,97.7292,5.32,22.1583,0.0,186.578,0.0,170.4391,0.0,467.3297,341.6766,298.0338,0.0116,125.8944,0.0
2023-03-22,15.0721,0.0,109.5657,503.3987,74.7947,356.4941,94.6548,5.33,22.3407,0.0,188.9886,0.0,169.6527,0.0,463.0941,336.2387,297.0816,0.011,123.916,0.0
2023-03-23,15.1173,0.0,109.7613,481.7859,74.7947,362.2595,95.7728,5.25,22.0671,0.0,189.4707,0.0,172.7981,0.0,462.6235,341.6766,298.0338,0.011,124.3656,0.0
2023-03-24,15.1173,0.0,107.6091,477.2832,74.3347,363.2204,94.0958,5.47,22.7054,0.0,188.9886,0.0,170.4391,0.0,459.7997,342.5829,294.2251,0.012,123.3765,0.0
2023-03-27,14.9368,0.0,108.3917,482.1461,74.6107,368.0249,94.0027,5.65,22.6142,0.0,188.9886,0.0,170.8322,0.0,458.3878,347.1144,295.1773,0.012,124.6354,0.0
2023-03-28,14.8014,0.0,108.5874,487.5493,74.3347,367.064,93.1176,5.56,22.6142,0.0,189.9528,0.0,170.6356,0.0,463.0941,346.2081,295.1773,0.011,125.8044,0.0
2023-03-29,14.7563,0.0,110.7396,497.9955,75.0707,367.064,93.7232,5.43,22.7966,0.0,189.9528,0.0,173.3878,0.0,466.3884,346.2081,296.1294,0.011,127.4231,0.0
2023-03-30,14.7111,0.0,111.9135,505.3799,75.1627,368.0249,96.2386,5.44,22.7054,0.0,188.5065,0.0,177.9093,0.0,467.8003,347.1144,296.1294,0.0146,128.2324,0.0
2023-03-31,14.666,0.0,115.8266,507.181,74.4267,369.9467,96.8908,5.43,22.7054,0.0,188.9886,0.0,184.9863,0.0,463.5647,348.927,297.0816,0.0144,128.0526,0.0
2023-04-03,14.7111,0.0,115.0439,503.939,74.5187,368.0249,96.6113,5.33,23.1613,0.0,191.3992,0.0,184.0034,0.0,464.506,347.1144,297.0816,0.0155,127.2432,0.0
2023-04-04,15.027,0.0,115.0439,508.4417,74.0587,365.1422,97.4497,5.35,23.3437,0.0,190.9171,0.0,179.0888,0.0,467.3297,344.3955,297.0816,0.0105,128.5022,0.0
2023-04-05,14.9368,0.0,112.8918,505.3799,74.5187,365.1422,97.7292,5.33,24.4379,0.0,190.9171,0.0,177.3195,0.0,463.5647,344.3955,298.986,0.012,128.7719,0.0
2023-04-06,14.9819,0.0,113.2831,526.2723,74.7947,363.2204,100.0583,5.32,24.2556,0.0,191.8813,0.0,175.9434,0.0,467.8003,342.5829,300.8904,0.01,131.3798,0.0
2023-04-11,15.0896,0.0,114.8483,533.1163,75.0707,374.7512,99.1698,5.38,24.2556,0.0,191.8813,0.0,179.0888,0.0,469.6828,353.4585,302.9482,0.0105,133.9876,0.0
2023-04-12,15.2298,0.0,114.0657,534.0169,75.2547,370.9076,100.6211,5.72,24.3468,0.0,191.3992,0.0,181.2512,0.0,468.7416,349.8333,303.9223,0.0095,133.5379,0.0
2023-04-13,15.2298,0.0,117.9787,532.3959,74.8867,369.9467,98.8796,5.73,23.6173,0.0,191.8813,0.0,181.2512,0.0,467.3297,348.927,303.9223,0.011,132.9984,0.0
2023-04-14,15.2298,0.0,117.9787,537.7991,75.3467,365.1422,99.7503,5.65,23.7996,0.0,192.8455,0.0,196.3883,0.0,474.3891,344.3955,301.9741,0.01,133.1783,0.0
2023-04-17,15.2298,0.0,117.7831,528.7938,76.1747,370.9076,100.1373,5.54,23.7996,0.0,192.3634,0.0,194.0292,0.0,472.5066,349.8333,302.9482,0.0105,130.7503,0.0
2023-04-18,15.2765,0.0,118.37,535.0975,75.6227,370.9076,99.0731,5.75,23.7996,0.0,193.8097,0.0,194.619,0.0,474.3891,349.8333,302.9482,0.0105,131.5596,0.0
2023-04-19,15.2298,0.0,117.9787,540.6808,76.2667,370.9076,98.6861,5.73,23.8908,0.0,198.6309,0.0,192.8497,0.0,478.154,349.8333,303.9223,0.01,133.8976,0.0
2023-04-20,15.2765,0.0,118.5657,539.7803,77.0255,383.3993,98.8796,5.8,24.1644,0.0,201.5236,0.0,193.6361,0.0,478.154,361.6152,303.9223,0.01,134.617,0.0
2023-04-21,15.3699,0.0,118.5657,537.619,76.741,390.1256,100.5243,5.86,23.7996,0.0,202.4878,0.0,196.1917,0.0,476.2716,367.9594,303.9223,0.01,133.7178,0.0
2023-04-24,15.4167,0.0,118.37,535.0975,77.2153,392.0474,101.2984,5.88,24.0732,0.0,202.4878,0.0,196.5848,0.0,478.154,369.772,303.9223,0.0125,134.2573,0.0
2023-04-25,15.4167,0.0,116.4135,529.5142,77.3101,393.9692,100.8146,5.86,24.7115,0.0,200.5593,0.0,201.4995,0.0,477.2128,371.5846,304.8964,0.0125,133.7178,0.0
2023-04-26,15.5101,0.0,115.8266,525.3718,77.8793,392.0474,100.9114,5.77,23.7996,0.0,201.5236,0.0,222.6323,0.0,475.3303,369.772,306.8447,0.01,132.0092,0.0
2023-04-27,15.5101,0.0,115.4352,526.0922,76.741,392.0474,100.9114,5.75,23.8908,0.0,199.5951,0.0,215.7519,0.0,476.2716,369.772,307.8188,0.008,132.6387,0.0
2023-04-28,15.4167,0.0,114.8914,528.4336,75.9821,423.7571,101.6854,5.97,24.1644,0.0,198.6309,0.0,221.6494,0.0,473.4478,399.68,307.8188,0.009,134.0775,0.0
2023-05-02,15.4167,0.0,115.6824,516.9067,75.9821,412.2263,99.9438,6.03,24.4379,0.0,198.6309,0.0,219.1921,0.0,474.3891,388.8044,307.8188,0.01,131.4697,0.0
2023-05-03,15.5568,0.0,117.6599,521.8478,75.1284,416.0699,99.0731,6.17,24.7232,0.0,202.4878,0.0,224.1067,0.0,471.5653,392.4296,307.8188,0.0095,132.9852,0.0
2023-05-04,15.3699,0.0,117.8577,514.2462,74.6541,417.0308,99.0731,6.12,25.1036,0.0,204.6027,0.0,230.9872,0.0,468.2709,393.3359,306.8447,0.0095,131.8486,0.0
2023-05-05,15.4167,0.0,119.6374,520.8976,75.1284,406.4609,97.9121,6.1,24.7232,0.0,205.5863,0.0,234.9189,0.0,473.1437,383.3665,306.8447,0.01,134.5007,0.0
2023-05-08,15.2765,0.0,120.4284,528.8792,74.2746,404.5391,98.2991,6.0,24.533,0.0,199.6843,0.0,236.8847,0.0,478.991,381.5539,305.8706,0.009,134.3112,0.0
2023-05-09,15.0429,0.0,119.4396,534.3903,73.4209,404.5391,97.0413,5.92,23.9625,0.0,196.7333,0.0,236.3933,0.0,481.9146,381.5539,304.8964,0.01,134.9743,0.0
2023-05-10,15.2298,0.0,119.2419,527.739,73.9901,402.6173,97.5251,6.0,23.5821,0.0,195.7497,0.0,233.936,0.0,478.5037,379.7413,305.8706,0.0075,132.3222,0.0
2023-05-11,15.1831,0.0,119.2419,510.4454,72.7224,400.6955,97.0413,6.13,23.6772,0.0,195.7497,0.0,235.9018,0.0,475.0928,377.9287,305.8706,0.0075,131.4697,0.0
2023-05-12,15.4167,0.0,120.0329,506.6446,71.1793,401.6564,96.6059,6.1,23.8674,0.0,196.7333,0.0,240.8164,0.0,469.7328,378.835,305.8706,0.0075,131.4697,0.0
2023-05-15,15.3232,0.0,119.4396,512.3458,69.829,405.5,97.9121,6.0,24.533,0.0,193.7823,0.0,242.7823,0.0,471.1946,382.4602,305.8706,0.0055,133.3641,0.0
2023-05-16,15.1831,0.0,120.0329,504.9343,68.4787,403.5782,97.9121,6.01,24.4379,0.0,192.7987,0.0,234.4274,0.0,471.6819,380.6476,303.9223,0.005,132.6063,0.0
2023-05-17,15.1831,0.0,118.0554,500.5634,68.9609,406.4609,96.0254,5.97,24.0576,0.0,190.3395,0.0,236.8847,0.0,473.631,383.3665,305.8706,0.0045,131.6591,0.0
2023-05-19,15.2298,0.0,120.8239,508.735,69.1538,405.5,96.5092,6.07,23.8674,0.0,189.3558,0.0,237.3762,0.0,478.0164,382.4602,303.9223,0.0045,134.5954,0.0
2023-05-22,15.2765,0.0,120.6261,509.3052,68.8645,415.0,96.5576,5.95,24.0576,0.0,189.3558,0.0,237.3762,0.0,477.5292,391.4205,304.8964,0.0045,135.069,0.0
2023-05-23,15.3699,0.0,119.0441,510.2554,68.2858,420.0,95.7352,6.0,24.2478,0.0,192.7987,0.0,228.0384,0.0,474.1182,396.1364,303.9223,0.0045,134.9743,0.0
2023-05-24,14.9962,0.0,117.2644,499.4231,68.4787,410.0,94.6225,5.95,24.6281,0.0,195.7497,0.0,223.1238,0.0,471.6819,386.7045,301.9741,0.005,132.5116,0.0
2023-05-25,15.2298,0.0,118.4509,499.2331,67.1284,0.0,93.7518,6.04,24.6281,0.0,196.7333,0.0,223.6153,0.0,461.9364,395.1932,303.9223,0.005,132.038,0.0
2023-05-26,15.1364,0.0,119.8351,505.6944,68.768,0.0,94.3807,5.88,24.0576,0.0,196.2415,0.0,222.6323,0.0,460.9618,397.0795,304.8964,0.006,134.1218,0.0
2023-05-30,15.1364,0.0,121.0216,505.1243,68.6716,0.0,94.3807,5.73,23.7723,0.0,196.2415,0.0,222.1409,0.0,460.9618,396.1364,305.8706,0.005,135.5426,0.0
2023-05-31,15.0429,0.0,120.6261,499.8032,68.3822,0.0,94.6225,5.6,24.1527,0.0,196.7333,0.0,219.6836,0.0,458.0382,392.3636,306.8447,0.005,132.5116,0.0
2023-06-01,15.1831,0.0,119.6374,503.0339,68.6716,0.0,94.1388,5.51,24.2478,0.0,196.2415,0.0,216.2433,0.0,467.2964,387.6477,306.8447,0.005,132.6063,0.0
2023-06-02,15.1364,0.0,122.0104,511.2056,69.3467,0.0,97.0413,5.99,24.0576,0.0,196.2415,0.0,220.6665,0.0,472.6564,381.0455,304.8964,0.005,134.8796,0.0
2023-06-05,15.1831,0.0,120.8239,506.2645,68.9609,0.0,97.8153,6.17,24.1527,0.0,196.2415,0.0,214.7689,0.0,469.2455,384.8182,307.8188,0.005,133.9324,0.0
2023-06-06,15.0896,0.0,121.6149,511.7757,68.768,0.0,98.5893,6.1,24.1527,0.0,195.7497,0.0,214.2775,0.0,467.2964,384.8182,307.8188,0.005,134.5954,0.0
2023-06-07,15.1364,0.0,122.0104,507.5948,68.8645,0.0,97.9121,6.0,23.6772,0.0,196.7333,0.0,210.3458,0.0,470.7073,375.3864,306.8447,0.005,134.6901,0.0
2023-06-08,14.9962,0.0,123.5923,506.0745,68.1893,0.0,97.1381,6.05,23.7723,0.0,195.2578,0.0,210.3458,0.0,467.2964,374.4432,306.8447,0.005,133.5535,0.0
2023-06-09,15.0896,0.0,121.4171,507.5948,67.8036,0.0,98.0088,6.12,23.7723,0.0,195.2578,0.0,212.3116,0.0,465.8346,362.1818,305.8706,0.006,134.2165,0.0
2023-06-12,15.0896,0.0,124.5811,509.4952,70.697,0.0,98.6861,5.9,23.8674,0.0,201.6517,0.0,216.7348,0.0,474.6055,364.0682,307.8188,0.006,134.2165,0.0
2023-06-13,15.0896,0.0,125.5698,508.9251,70.6006,0.0,98.3958,5.96,23.7723,0.0,199.6843,0.0,217.7177,0.0,475.0928,365.0114,307.8188,0.006,133.8377,0.0
2023-06-14,14.9962,0.0,125.7676,513.6761,70.8899,0.0,99.0731,6.0,23.7723,0.0,203.619,0.0,212.8031,0.0,474.6055,365.9545,305.8706,0.006,133.9324,0.0
2023-06-15,15.0896,0.0,121.8126,510.0653,71.4686,0.0,99.4601,6.0,23.4871,0.0,203.619,0.0,210.3458,0.0,473.1437,363.125,307.8188,0.005,133.5535,0.0
2023-06-16,15.1364,0.0,121.0216,511.0155,73.2047,0.0,99.3633,5.9,23.2969,0.0,202.6353,0.0,207.8885,0.0,474.6055,386.7045,307.8188,0.005,132.1327,0.0
2023-06-19,15.1831,0.0,119.2419,510.2554,71.2757,0.0,98.1056,5.85,22.8214,0.0,200.668,0.0,202.4824,0.0,471.6819,368.7841,307.8188,0.005,131.0908,0.0
2023-06-20,15.2765,0.0,118.0554,510.4454,70.5041,0.0,97.8153,5.8,23.2969,0.0,203.619,0.0,194.619,0.0,468.7582,370.6705,307.8188,0.005,131.0908,0.0
2023-06-21,15.1831,0.0,114.8914,506.8347,70.1183,0.0,97.0413,5.79,23.392,0.0,203.619,0.0,194.8156,0.0,472.1691,366.8977,307.8188,0.005,129.007,0.0
2023-06-22,15.0429,0.0,114.2982,502.4637,69.9254,0.0,95.6868,5.57,23.392,0.0,205.5863,0.0,189.901,0.0,465.8346,364.0682,306.8447,0.005,128.344,0.0
2023-06-23,15.1364,0.0,112.7162,503.4139,69.829,0.0,94.816,5.68,23.1067,0.0,204.6027,0.0,187.7385,0.0,464.86,362.1818,306.8447,0.005,128.5334,0.0
2023-06-26,15.1364,0.0,112.5185,503.2239,70.3112,0.0,95.0579,5.5,23.4871,0.0,210.5047,0.0,187.1488,0.0,462.4236,362.1818,306.8447,0.005,128.1545,0.0
2023-06-27,15.2298,0.0,112.123,510.4454,69.4432,0.0,95.2514,5.6,24.6281,0.0,215.423,0.0,186.1658,0.0,463.3982,364.0682,306.8447,0.005,129.1017,0.0
2023-06-28,15.3232,0.0,114.8914,488.0208,69.7325,0.0,96.0254,5.41,24.1527,0.0,214.4393,0.0,186.3624,0.0,465.8346,361.2386,306.8447,0.005,127.8704,0.0
2023-06-29,15.3699,0.0,114.4959,488.971,70.0219,0.0,95.7835,5.73,22.7263,0.0,212.472,0.0,187.1488,0.0,466.3218,360.2955,307.8188,0.005,123.1344,0.0
2023-06-30,15.1831,0.0,116.4734,496.9526,71.0828,0.0,96.6543,5.42,22.7263,0.0,213.4557,0.0,187.5419,0.0,472.6564,360.2955,307.8188,0.005,124.4605,0.0
2023-07-03,15.3232,0.0,114.1005,498.663,71.4686,0.0,97.8153,5.65,22.7263,0.0,211.4883,0.0,183.2171,0.0,476.5546,361.2386,307.8188,0.005,124.3658,0.0
2023-07-04,15.3699,0.0,114.2982,500.3733,71.758,0.0,98.5893,5.57,22.7263,0.0,212.472,0.0,187.7385,0.0,473.1437,358.4091,309.767,0.005,124.6499,0.0
2023-07-05,15.3699,0.0,112.123,496.5725,71.758,0.0,98.2023,5.77,22.4411,0.0,214.4393,0.0,183.4137,0.0,470.22,354.6364,305.8706,0.005,123.7027,0.0
2023-07-06,15.2298,0.0,112.123,487.0706,70.5041,0.0,96.1222,5.75,22.4411,0.0,214.4393,0.0,180.4649,0.0,473.631,348.9773,307.8188,0.005,121.8084,0.0
2023-07-07,15.2298,0.0,113.3095,490.4913,70.3112,0.0,96.3157,5.83,22.6313,0.0,212.472,0.0,184.5932,0.0,469.7328,341.4318,307.8188,0.005,122.8503,0.0
2023-07-10,15.2765,0.0,112.123,488.5909,70.6006,0.0,95.6384,5.65,22.8214,0.0,212.472,0.0,187.9351,0.0,475.5801,344.2614,309.767,0.005,123.3239,0.0
2023-07-11,15.3699,0.0,113.5072,493.5319,70.5041,0.0,96.6059,5.8,22.7263,0.0,214.4393,0.0,187.3454,0.0,476.0673,345.2045,306.8447,0.005,124.0816,0.0
2023-07-12,15.4634,0.0,113.3095,500.5634,71.4686,0.0,98.7828,5.85,22.7263,0.0,214.4393,0.0,192.26,0.0,480.4528,352.75,306.8447,0.005,124.9341,0.0
2023-07-13,15.5101,0.0,112.914,503.4139,72.2402,0.0,98.2991,5.8,22.8214,0.0,214.4393,0.0,191.4736,0.0,484.351,344.2614,306.8447,0.005,124.9341,0.0
2023-07-14,15.4634,0.0,112.3207,502.0837,72.7224,0.0,99.0731,5.78,22.7263,0.0,216.4067,0.0,193.6361,0.0,487.2747,350.8636,307.8188,0.005,124.5552,0.0
2023-07-17,15.5101,0.0,111.5297,501.8936,73.0118,0.0,98.0088,5.81,22.7263,0.0,215.423,0.0,189.7044,0.0,483.8637,346.1477,307.8188,0.005,124.5552,0.0
2023-07-18,15.3699,0.0,103.6198,505.6944,72.9153,0.0,99.6536,5.76,22.8214,0.0,214.4393,0.0,186.9522,0.0,485.8128,346.1477,307.8188,0.005,125.0288,0.0
2023-07-19,15.4167,0.0,99.4671,508.355,71.758,0.0,100.5243,5.66,22.8214,0.0,213.4557,0.0,185.5761,0.0,484.351,337.6591,306.8447,0.005,126.0707,0.0
2023-07-20,15.4167,0.0,101.6423,517.8569,71.3722,0.0,100.1373,5.49,22.7263,0.0,214.4393,0.0,180.0717,0.0,483.8637,337.6591,306.8447,0.005,127.5862,0.0
2023-07-21,15.3699,0.0,100.6536,518.427,71.4686,0.0,99.9438,5.41,22.8214,0.0,216.4067,0.0,179.8751,0.0,486.3001,337.6591,307.8188,0.005,127.7757,0.0
2023-07-24,15.4167,0.0,100.0604,517.0968,70.697,0.0,99.3633,5.49,22.7263,0.0,214.4393,0.0,184.0034,0.0,484.8383,332.0,306.8447,0.005,127.9651,0.0
2023-07-25,15.4167,0.0,102.0378,521.4677,71.3722,0.0,99.8471,5.5,22.8214,0.0,213.4557,0.0,184.3966,0.0,486.3001,332.9432,306.8447,0.005,128.7228,0.0
2023-07-26,15.6035,0.0,102.2356,525.2685,71.3722,0.0,100.5243,5.49,22.8214,0.0,211.4883,0.0,169.6527,0.0,484.351,332.0,306.8447,0.005,129.2912,0.0
2023-07-27,15.6035,0.0,102.8288,530.7796,71.9509,0.0,100.5243,5.47,22.6313,0.0,215.423,0.0,170.6356,0.0,487.2747,334.8295,307.8188,0.005,129.8595,0.0
2023-07-28,15.6502,0.0,102.2356,528.119,72.3366,0.0,99.6536,5.49,22.6313,0.0,214.4393,0.0,168.8664,0.0,487.2747,332.0,307.8188,0.005,129.3859,0.0
2023-07-31,15.6035,0.0,102.2356,525.2685,72.3366,0.0,99.4601,5.49,22.8214,0.0,214.4393,0.0,169.4561,0.0,485.8128,332.9432,307.8188,0.005,127.6809,0.0
2023-08-02,15.4167,0.0,100.6536,511.9657,72.8189,0.0,98.5893,5.49,22.8214,0.0,215.423,0.0,164.1483,0.0,487.2747,332.0,307.8188,0.005,126.4496,0.0
2023-08-03,15.3699,0.0,99.6649,509.6852,72.626,0.0,97.8153,5.45,22.7263,0.0,215.423,0.0,164.1483,0.0,485.3256,332.0,307.8188,0.002,126.0707,0.0
2023-08-04,15.6502,0.0,101.4446,518.427,72.8189,0.0,98.2023,5.46,22.6313,0.0,214.4393,0.0,167.8835,0.0,491.1729,332.0,307.8188,0.0035,127.5862,0.0
2023-08-07,15.4634,0.0,102.4333,523.5581,73.3011,0.0,98.0088,5.31,22.8214,0.0,221.325,0.0,166.1142,0.0,498.9692,326.3409,307.8188,0.003,128.5334,0.0
2023-08-08,15.6035,0.0,100.6536,516.1466,73.2047,0.0,98.2023,5.33,22.6313,0.0,223.2923,0.0,166.5074,0.0,495.071,334.8295,307.8188,0.001,128.344,0.0
